,Headline,Sentiment
2910,Blasts in Russia's Belgorod near Ukraine border: local governor - The Globe and Mail,0.0
2911,England vs India live: Score and latest updates from day 3 of the fifth Test - The Telegraph,0.181818182
2912,Transfer news live - Cristiano Ronaldo's Man Utd exit and Lisandro Martinez bid - The Mirror,0.166666667
2913,Risk of deadly gas blasts rising as cash-strapped UK homeowners skip checks - The Guardian,-0.363636364
2914,Fresh row as Israel to conduct forensic tests on bullet that killed Shireen Abu Aqleh - The Guardian,-0.166666667
2915,Boris Johnson accused of ignoring warnings about Chris Pincher amid new allegations - The Guardian,-0.636363636
2916,Outline of Everton new stadium clearer after incredible new image released - Liverpool Echo,0.0
2917,Adele says reaction to postponement of Las Vegas shows was 'brutal' - Sky News,-0.4
2918,Fabio Carvalho unveiled after completing Liverpool move - Liverpool FC,0.0
2919,Rylan Clark kisses Geordie Shore star's ex on night out in London after revealing marriage split left him s... - The Sun,0.133333333
2920,Peter Brook influential theatre visionary dies aged 97 - The Guardian,0.25
2921,Wimbledon 2022: Djokovic Watson Alcaraz and Norrie in action on day seven – live! - The Guardian,0.2
2922,Nutrition expert reveals why your diet isn't working- insisting you should practice mindful eating - Daily Mail,0.0
2923,Full Monty star Hugo Speer sacked from Disney+ reboot series over 'inappropriate conduct' claims - Sky News,-0.142857143
2924,Portal's tricksy world plucks at some fascinating video game threads - Eurogamer.net,0.333333333
2925,Is your smartphone ruining your memory? A special report on the rise of 'digital amnesia' - The Guardian,-0.111111111
2926,Broadband alert: Stop using this popular kitchen appliance it's killing your Wi-Fi - Express,0.0
2927,Part of Egypt's Red Sea coast closed after woman killed in shark attack - Sky News,-0.333333333
2928,The Greater Manchester village of just 150 people that's like always being on holiday - with just one downside - Manchester Evening News,0.076923077
2929,Driving awareness on deep vein thrombosis and anticoagulant therapy - News Agency of Nigeria,0.0
2930,The hawk has landed: braking mid-air to prioritize safety over energy or speed - Phys.org,0.111111111
2931,UFC 276: Adesanya Calls Out Pereira After Retaining UFC Title - Channels Television,-0.111111111
2932,Insecurity: Pastor Adeboye clarifies statement on Christians defending themselves - Premium Times,0.2
2933,2023: Why I can’t be running mate to anyone – Kwankwaso - Vanguard,0.0
2934,NASA Developing Tiny “SWIM” Robots to Look for Life Forms on Other Planets | The Paradise News - The Paradise News,0.461538462
2935,5 Places to Put an Apple AirTag That You Never Thought About - CNET,0.333333333
2936,PDP cries out over alleged unlawful arrest of members by Police - Daily Post Nigeria,-0.6
2937,Meet ASUU’s demands with presidency NASS budgets SERAP tells Buhari - Punch Newspapers,-0.090909091
2938,Buhari returns to Abuja after State Visit to Portugal - Premium Times,0.0
2939,I got love for Burna Boy Davido says Wizkid at Afronation concert - Punch Newspapers,0.2
2940,INSECURITY: 30 soldiers 10 police officers 11 civilians killed in Nigeria last week - Premium Times,-0.454545455
2941,Reintroduction of controversial Water Resources Bill: Count us out – Benue Govt fumes - Daily Post Nigeria,-0.153846154
2942,Wuraola Ayeni Ogungbola: Conquering The World One Business At A Time - Guardian Nigeria,0.0
2943,Money laundering: Court judgement political says Nwaoboshi - Punch Newspapers,0.222222222
2944,Salah Sterling Rashford: The Premier League's highest-earning wingers - GIVEMESPORT,0.0
2945,Islamic group warns IGP over 50 children found in Ondo underground church - Daily Post Nigeria,-0.166666667
2946,'It was hard for me' - Adesanya is made to work in UFC title defence - 1News,-0.125
2947,MasterChef NZ recap: As the pressure ramps up a dish is 'ruined' - Stuff,-0.5
2948,Motorcyclist dies after crash with truck in Northland - Stuff,-0.833333333
2949,Rural homeowners urged to instal sprinkler systems after historical home destroyed by fire - Stuff,-0.454545455
2950,Kiwi author's potato tale gets royal treatment - RNZ,0.125
2951,Ian Foster & Aaron Smith Press Conference (Dunedin) - All Blacks,0.0
2952,By the numbers: All Blacks' streaks continue after beating Ireland at Eden Park - Stuff,-0.111111111
2953,Wellingtonians tour through newly reopened St James Theatre - Stuff,0.0
2954,No miracle baby to see here - The Spinoff,-0.8
2955,Roe v Wade ruling triggers intense media reaction - RNZ,0.111111111
2956,DOH reports 1323 new COVID-19 cases highest single-day tally since February - GMA News Online,0.0
2957,Domestic housing sector set to grow in next 5 years: PNB Housing Finance - Business Standard,0.083333333
2958,What will an asteroid strike on Earth be like? Know the horror! NASA reveals the solution - HT Tech,0.0
2959,DOLE PNA SIGN MOA ON PROTECTION OF RIGHTS OF FILIPINO NURSES - The Manila Times,0.3
2960,iFerg responds to the derogatory comment from Dignitas 'mobile gaming is not gaming' - GamingonPhone,0.0
2961,Philippines v India - Chat Party | #FIBAWC Qualifiers | #WinForAll - FIBA - The Basketball Channel,0.0
2962,US leads int'l passenger interdiction training - The Manila Times,0.5
2963,Citing potential abuse Makabayan party-lists seek repeal of Anti-Terrorism Act - Philstar.com,-0.3
2964,Sierra Leone moves to decriminalize abortion - The Manila Times,-0.142857143
2965,Pokémon Unite: How to get the Hoopa Hip-hop style skin for free - GamingonPhone,0.25
2966,Biden invites PBBM to Washington - pna.gov.ph,0.2
2967,'They're everywhere': microplastics in oceans air and human body - Manila Bulletin,0.222222222
2968,Mapua survives Lyceum strengthens Final Four bid - Manila Bulletin,0.444444444
2969,Palace mum on Imelda birthday celebration - pna.gov.ph,0.5
2970,Genshin Impact 'Ley Line Overflow' Event: Get extra drops from Blossoms of Wealth Blossoms of and Revelation - GamingonPhone,0.153846154
2971,Registration for barangay SK elections begins on Monday - Philstar.com,0.0
2972,Kanlaon Volcano shows 'increase in activity' — Phivolcs - CNN Philippines,0.25
2973,S'poreans still travelling despite global resurgence of Covid-19 cases missing luggage at airports worldwide - The Straits Times,-0.153846154
2974,S'pore-based crypto fund Three Arrows Capital files for bankruptcy in US - The Straits Times,-0.090909091
2975,Covid-19 backlog tight resources contribute to recent spate in fatalities say construction workers and firms - TODAY,-0.230769231
2976,'Everyone deserves a second chance': Crowd gathers at Cathay despite busker Jeff Ng cancelling show - AsiaOne,0.0
2977,Supreme has joined hands with Bang & Olufsen for a new speaker - Luxurylaunches,0.625
2978,Meet Yellow Mushmellow the Singaporean artist empowering people with special needs - Channel NewsAsia,0.181818182
2979,Sony’s wearable air conditioners selling like cold cakes in heat-stricken Japan - SoraNews24,0.0
2980,SERS rehousing options: Shorter lease for replacement flats benefits elderly residents say analysts - CNA,0.153846154
2981,Russian forces claim to take control over Lysychansk Ukraine's last holdout in Luhansk region - CNN,-0.090909091
2982,Two former White House aides say top Secret Service official defending Trump on Jan. 6 has history of lying - USA TODAY,0.235294118
2983,Texas shooting: 2 dead three police officers wounded near Fort Worth following shootout with suspect - Fox News,-0.2
2984,Bam Margera Upset He Hasn't Heard from Son or Wife Since Rehab Return - TMZ,-0.2
2985,UFC 276: Alexander Volkanovski done with Hollway wants second title - MMA Junkie,0.1
2986,Hard Rock deal ends casino strike threat in Atlantic City - Fox Business,-0.363636364
2987,IDF had advance intel on Hezbollah attempt to launch drones at Karish gas field - The Times of Israel,0.166666667
2988,UFC 276 results highlights: Israel Adesanya outpoints Jared Cannonier to retain middleweight crown - CBS Sports,0.076923077
2989,Liv Morgan's unforgettable WWE Money in the Bank (WWE Network Exclusive) - WWE,0.2
2990,Tesla's quarterly sales drop amid supply chain pandemic problems - Fox Business,-0.272727273
2991,Taurus Horoscope for July 2022 - Susan Miller Astrology Zone - Astrology Zone,0.0
2992,Thousands told to evacuate Sydney as heavy rains bring 'life threatening emergency' - CNN,-0.454545455
2993,Masked white supremacist march in Boston draws condemnation: 'Your hate is as cowardly as it is disgusting' - CBS News,-0.833333333
2994,Uvalde schools police chief Pete Arredondo resigns from city council month after shooting - New York Post ,-0.142857143
2995,Uzbekistan scraps plans to curb Karakalpak autonomy after protest - Reuters,-0.25
2996,Driver trapped in car after terrifying upside-down crash: British GP live - Fox Sports,-0.363636364
2997,Low risk chest pain? Make the negative a positive - The Medical Journal of Australia,-0.444444444
2998,West Coast Fever win first Super Netball premiership with 70-59 victory over Melbourne Vixens - ABC News,0.615384615
2999,Albanese visits war-ravaged towns in Ukraine - Sydney Morning Herald,0.0
3000,All unvaccinated travellers can now fly to Australia - 9News,0.0
3001,St George Illawarra Dragons v Canberra Raiders | Match Highlights | Round 16 2022 | NRL - NRL - National Rugby League,0.133333333
3002,Bundaberg grandfather is the first participant for global prostate cancer trial | ABC News - ABC News (Australia),-0.076923077
3003,Dr Zhivago’s heroine takes centre stage in plagiarism row - The Guardian,0.0
3004,Russian fury as war spills into city near Ukraine border - Sydney Morning Herald,-0.181818182
3005,Heavy rains trigger fresh round of evacuations as NSW reports its first flood death - SBS News,-0.142857143
3006,Drake surprises fans at Backstreet Boys concert in Toronto - CP24 Toronto's Breaking News,0.272727273
3007,Blue Jays 1B coach Budzinski to step away from team after death of daughter - Sportsnet.ca,-0.181818182
3008,Sales tax on seeds works against lower carbon footprint expert and home growers say - CBC News,0.0
3009,New feature: WhatsApp to soon let users hide online status from everyone - Gulf News,-0.083333333
3010,Bylaw officers issue 483 parking tickets 113 vehicles towed in Canada Day operations as of Sunday - Ottawa Citizen,0.0
3011,High skin lesions low fever new symptoms of monkeypox: Lancet - CanIndia News,-0.181818182
3012,Alchemy Stars x Persona 5 Royal Reveal Special Event Details - CGMagazine,0.0
3013,Xiaomi 12S Ultra leaked posters emerge to reveal final design - gizmochina,-0.3
3014,Meteors conjunctions occultations auroras all to delight stargazers this summer - BlackburnNews.com,0.375
3015,‘What the f***’: Fighters react to Israel Adesanya’s snoozer win over Jared Cannonier in UFC 276 headliner - MMA Fighting,0.153846154
3016,Your lookahead horoscope: July 3 - The Globe and Mail,0.0
3017,F1 British Grand Prix result LIVE: Carlos Sainz wins as Lewis Hamilton makes podium at Silverstone - The Independent,0.6
3018,Poor households face having to help foot bill for building Sizewell C - The Guardian,0.0
3019,Second woman killed in shark attack off Egypt's Red Sea coast - Sky News,-0.333333333
3020,Cristiano Ronaldo handed stern Man Utd warning after he tells club he wants to leave - The Mirror,-0.166666667
3021,UN secretary general urges calm in Libya as protests spread - The Guardian,0.222222222
3022,Kremlin accuses Ukraine of deadly cluster bomb attack on Russian city - The Telegraph,-0.7
3023,Hero neighbours comforted shooting victim as he lay bleeding in the road - Liverpool Echo,0.0
3024,Dozens of firefighters battling blaze on 15th floor of London tower block - Sky News,-0.272727273
3025,Chris Harris On… The All-New Lotus Emira | Top Gear Series 32 - Top Gear,0.2
3026,Stansted: Train strike hangover causes fresh chaos for passengers as Heathrow issues continue - Daily Mail,-0.153846154
3027,Images from 2024 Call of Duty and Modern Warfare 2 reportedly leak online - Eurogamer.net,-0.111111111
3028,Boy 14 arrested after woman raped at Manchester nightclub - BBC,-0.857142857
3029,Russia claims full control of Luhansk region after seizing last city - Financial Times,0.0
3030,Covid: Urgent call to update vaccines to target variants as cases rise to near-record levels - The Independent,0.0
3031,Car lands on top of caravans after Glossop collision - BBC,0.0
3032,Roger Federer returns to Wimbledon after missing the tournament for the first time in 23 YEARS - Daily Mail,-0.181818182
3033,Love Island's casa amor girl Summer Botwe made her first TV appearance on Eastenders - Daily Mail,0.142857143
3034,Fixing Shoulder Pain: Harvard Scientists Develop a Method To Restore Damaged Tendons and Muscles - SciTechDaily,-0.166666667
3035,Tecno launches Camon 19 adds new features - Businessday,0.142857143
3036,Hundreds Of Self-driving Mercedes Axor Trucks Are Helping To Harvest Sugar Cane In Brazil - AutoJosh,0.181818182
3037,James Bardeen an Expert on Unraveling Einstein’s Equations Dies at 83 - The New York Times,-0.2
3038,Nigerian Stock Market end first half of 2022 as one of the best in the world - Nairametrics,0.3
3039,FG planning to take away your right to freshwater resources – Ortom’s govt alerts Nigerians - Daily Post Nigeria,0.076923077
3040,Afronation: Singer Rema reacts to backlash blames ‘bad’ sound setup - Punch Newspapers,-0.454545455
3041,Bungie Reportedly Working On A Destiny Mobile FPS - TheGamer,0.0
3042,Funke Akindele keeps mum on divorce celebrates OSCAR invite - Vanguard,0.444444444
3043,How we rescued 26 children eight teens 43 adults from Ondo church — Police - Vanguard,0.222222222
3044,Buhari's Portugal award a testament to his unique leadership - APC - PM News - P.M. News,0.363636364
